Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
15	-212.27368	115.26339	-45.680897	-483.50253	222.5	704.94586	3030.0	0.0	1000.0	241090.0	0.75340625	-20.891344	4.2991695	2.682154	-35.118298	76.66557	3.8934336	89.34677	-21.027456	0.006712295	-0.07818474	0.41706717	0.4480375	107.897385	-26.419304	10757.579	-2974.4312	0	0	0.16157657	0.0	1.9721329	0.0089327125	320000.0	1688.7342355251312
16	-193.195	79.89722	-51.95917	-392.05923	600.5	1376.1302	5650.0	0.0	1000.0	253100.0	0.7444117647058823	-21.236416	5.698957	31.65602	-36.594704	22.971874	11.120387	68.03762	-46.169243	0.009238963	-0.018005503	0.50187397	0.07543635	58.402863	-18.48238	31043.633	-1231.782	0	0	0.9935899	0.0	1.9597008	0.008879842	340000.0	1795.6806316375732
17	-269.246	89.977875	-133.6437	-430.54248	774.0	1469.4536	4500.0	0.0	1000.0	268580.0	0.7460555555555556	-21.243376	4.81628	8.660559	-36.926308	51.73316	5.436321	69.98804	-23.829594	-0.026971523	-0.079311416	0.12387276	-0.84987307	98.02312	-46.478657	32610.285	-599.208	0	0	0.31358716	0.0	1.9610084	0.009210264	360000.0	1899.6619756221771
18	-258.51108	102.983795	-36.444572	-492.93918	286.0	567.88556	2020.0	0.0	1000.0	274300.0	0.7218421052631578	-26.446575	6.1369905	-4.739508	-41.10665	68.129074	1.3961009	81.95173	-12.477798	0.010903716	-0.02252683	-0.45243484	-0.07594156	97.90602	-30.723503	7983.5835	-997.90576	0	0	0.7916435	0.0	1.9694607	0.008911204	380000.0	2003.4976150989532
19	-200.23509	111.041245	-30.629595	-397.41486	382.5	807.0184	2900.0	0.0	1000.0	281950.0	0.704875	-23.233843	6.5472007	0.073598266	-41.024258	48.289658	1.2078546	57.1523	5.410764	-0.009023218	-0.039166383	-0.16509712	-0.20781296	97.80356	-28.406261	10048.707	-73.28906	0	0	0.80652434	0.0	1.9724008	0.008995496	400000.0	2106.925170660019
20	-210.76665	94.90402	7.499874	-412.53647	696.0	1582.8848	6310.0	0.0	1000.0	295870.0	0.7044523809523809	-20.632704	6.011174	13.219071	-41.049816	42.906143	1.2753503	61.896313	-10.315974	-0.0579456	-0.041468665	-0.4084134	-0.4591732	80.95819	-19.884441	41039.723	-486.7444	0	0	0.4209185	0.0	1.9876226	0.009262861	420000.0	2210.515076160431
21	-211.95638	91.051056	-64.746376	-464.34073	714.0	1440.7582	4710.0	0.0	1000.0	310150.0	0.7048863636363636	-20.850475	5.410913	-1.1072952	-40.2685	56.79993	1.0344816	67.681404	4.946317	-0.012640893	-0.060631596	2.2145598	-0.3714862	63.864704	-17.990088	33194.22	-210.89746	0	0	0.43792605	0.0	1.9695115	0.009373216	440000.0	2314.972044944763
22	-178.53256	82.752815	-41.394722	-360.16953	314.0	701.4585	2500.0	0.0	1000.0	316430.0	0.6878913043478261	-20.25322	6.684745	8.076664	-40.12339	66.39075	1.4648818	76.98817	5.0485606	-0.011456415	-0.29053718	0.090227276	-2.6363237	63.711136	-21.276154	11083.648	-1080.8025	0	0	0.12755625	0.0	1.9833634	0.009239526	460000.0	2418.210943222046
23	-180.11461	69.96789	-74.65274	-348.5999	887.0	1583.4175	4980.0	0.0	1000.0	334170.0	0.6961875	-18.474466	5.5014024	1.2815186	-38.50662	42.353092	3.3710084	70.59599	-22.871256	0.107370995	-0.07159994	-4.199766	3.1713562	41.21506	-12.801616	32062.07	-1480.4038	0	0	0.13538174	0.0	2.0059204	0.008906771	480000.0	2530.6370820999146
24	-189.73282	66.54932	-70.55158	-374.82962	1171.5	1957.3407	6360.0	0.0	1000.0	357600.0	0.7152	-17.547472	4.769993	-3.289767	-38.641026	65.05083	7.589749	85.419655	-44.948914	-0.028286658	-0.054945525	22.449383	15.138546	43.694664	-12.291628	51082.82	-2532.3652	0	0	0.25475866	0.0	1.9884579	0.008858472	500000.0	2636.1642372608185
