Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
24	-270.30365	101.25486	-52.341763	-435.367	719.0	1368.9991	4210.0	0.0	1000.0	424740.0	0.84948	-27.114506	5.0646324	2.9677277	-40.024063	95.23039	30.182714	127.76604	-27.53881	0.0	-0.012783813	0.0	-0.08699414	89.63245	-30.154491	26419.246	-2955.0625	0	0	1.5488311	0.0	1.882194	0.009131241	500000.0	4904.2055060863495
25	-262.04562	104.35786	-120.81385	-491.78876	1071.0	2068.4968	7860.0	0.0	1000.0	446160.0	0.858	-25.754404	5.8750877	-1.280116	-40.06116	66.4492	28.679611	129.1251	-36.984734	2.1362304e-08	-0.014765125	-1.3671875e-06	-0.11936288	107.207275	-37.677002	53635.22	-4138.7383	0	0	1.2996575	0.0	1.8782905	0.008808838	520000.0	5100.253972768784
26	-253.98392	137.12244	-48.98649	-510.8932	1442.5	1783.2606	5260.0	0.0	1000.0	475010.0	0.8796481481481482	-26.114813	5.215601	-6.8251696	-41.596176	85.9996	35.475746	140.84262	-92.348236	-6.1035155e-09	-0.013038937	-7.8125e-07	-0.13266484	134.6643	-48.335213	49943.336	-3961.2422	0	0	1.5339175	0.0	1.8559008	0.009732211	540000.0	5295.808659791946
27	-271.1848	121.64686	-116.974304	-477.82587	103.0	365.6925	1660.0	0.0	1000.0	477070.0	0.8519107142857143	-25.354446	8.02759	1.1042577	-46.36291	121.84871	37.889145	156.8203	-3.310477	2.1362304e-08	-0.013378903	-2.0996094e-06	-0.04408833	132.29095	-50.82003	13988.92	-11401.347	0	0	1.509503	0.0	1.8631358	0.009457904	560000.0	5491.46112036705
28	-259.12485	129.59267	-46.993378	-585.1042	798.0	1566.0543	4920.0	0.0	1000.0	493030.0	0.8500517241379311	-26.511312	7.190683	-2.612174	-50.84917	22.241571	10.284723	150.09067	-51.627693	8.010864e-09	-0.012218781	3.90625e-06	-0.007461133	120.7009	-44.277176	38315.52	-2893.1953	0	0	1.6450909	0.0	1.8469956	0.009545279	580000.0	5686.997336149216
29	-272.39627	107.64668	-57.58563	-422.7547	656.0	1478.6561	6410.0	0.0	1000.0	506150.0	0.8435833333333334	-26.599588	8.012324	-2.8847225	-49.28007	58.841976	9.864585	143.54155	-37.618847	3.0517577e-09	-0.01166867	2.34375e-06	-0.12939882	97.388664	-42.994915	30686.377	-758.7285	0	0	1.6929125	0.0	1.8773347	0.009039671	600000.0	5883.153307914734
30	-280.9335	120.88187	-59.981903	-481.1296	673.5	1080.876	3420.0	0.0	1000.0	519620.0	0.8380967741935483	-26.960615	7.397852	9.859408	-50.548325	60.9982	14.692529	153.4521	-60.14289	-1.2207031e-08	-0.01310712	5.859375e-07	-0.054159764	122.07617	-52.20884	25790.07	-960.0176	0	0	1.5295922	0.0	1.8653646	0.008915864	620000.0	6079.377681732178
31	-287.2101	95.601006	-111.55524	-428.0006	1290.0	2193.9688	7020.0	0.0	1000.0	545420.0	0.85221875	-27.952343	7.145601	-3.7692053	-47.71744	69.536064	21.881882	148.96855	-28.065504	-1.8310548e-08	-0.012531778	2.34375e-06	-0.108763285	84.92016	-30.442223	81695.734	-3690.9062	0	0	1.6048356	0.0	1.8915473	0.008980003	640000.0	6275.09223151207
32	-263.58405	134.21877	-7.958156	-472.9338	708.0	1271.6627	4700.0	0.0	1000.0	559580.0	0.8478484848484849	-28.469826	6.0549283	-4.733841	-47.01913	108.7489	19.633064	159.5774	21.28686	-3.0517577e-09	-0.010724414	-1.953125e-07	-0.1712418	148.13757	-56.863014	27485.367	-2184.746	0	0	1.8555613	0.0	1.9154797	0.008771806	660000.0	6471.112570762634
33	-247.61655	104.98154	-61.26979	-388.32578	1261.0	1583.7767	5200.0	0.0	1000.0	584800.0	0.86	-25.752453	8.828489	0.7417995	-48.627476	68.38346	16.92111	144.66005	-28.628626	4.577637e-09	-0.0140237855	1.953125e-07	0.021139648	94.37169	-41.712696	47267.32	-3258.1094	0	0	1.4451855	0.0	1.9142964	0.009497835	680000.0	6667.2646515369415
34	-236.67148	97.199684	-51.77016	-428.63528	953.0	1187.6746	4250.0	0.0	1000.0	603860.0	0.8626571428571429	-24.841482	6.9327364	9.952561	-45.657093	111.223785	14.934034	164.47774	10.212718	0.0	-0.013311902	1.0742187e-06	-0.07849287	70.139084	-36.10603	29916.5	-864.5762	0	0	1.513758	0.0	1.9208727	0.009041918	700000.0	6863.135145187378
35	-287.8458	115.91583	-85.220825	-455.356	1435.5	2231.8188	8830.0	0.0	1000.0	632570.0	0.8785694444444444	-24.309332	8.048574	0.3533269	-50.418728	97.15055	19.473158	150.65352	-109.64589	-1.5258789e-09	-0.012441313	0.0	-0.3082127	115.5102	-54.360825	76795.19	-4289.078	0	0	1.6044637	0.0	1.9237324	0.008875992	720000.0	7059.885360956192
36	-222.67166	95.52598	-87.64401	-414.23877	1318.0	2355.4863	7030.0	0.0	1000.0	658930.0	0.890445945945946	-25.60085	8.643437	-1.9704398	-47.269066	121.88183	37.938145	182.77979	-38.30154	-9.155274e-09	-0.012125529	-4.6875e-06	0.000253125	112.97852	-59.637512	66053.31	-4171.5977	0	0	1.6628803	0.0	1.9512523	0.008846197	740000.0	7255.684715509415
37	-257.83484	97.973434	-63.846992	-405.96933	1107.5	1359.6576	4030.0	0.0	1000.0	681080.0	0.8961578947368422	-23.880466	5.5425982	-0.39459246	-43.95536	117.0681	49.11625	192.24266	-85.66351	-2.1362304e-08	-0.012439303	3.90625e-07	0.121862896	79.78704	-33.675304	43314.664	-4034.5156	0	0	1.5924523	0.0	1.962876	0.009046158	760000.0	7452.0781445503235
38	-242.03537	114.07618	-74.905815	-463.26147	607.5	917.6866	2570.0	0.0	1000.0	693230.0	0.8887564102564103	-24.65017	7.032132	-0.9657025	-47.456127	110.80695	37.837242	189.16597	-70.448784	2.2888185e-09	-0.0119928075	4.882813e-07	-0.029636718	95.9079	-31.523285	21918.178	-3872.9844	0	0	1.6572351	0.0	1.960537	0.009233585	780000.0	7649.185089588165
