Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
14	-204.30336	70.50856	-89.66139	-342.39343	283.5	961.261	4350.0	0.0	1000.0	250590.0	0.8353	-24.005466	1.8178709	-8.077116	-26.051548	81.295265	1.16515	81.34462	0.044785947	-3.0517577e-09	-0.012199216	5.859375e-07	0.071990624	59.392212	-13.143215	15044.462	-1455.5615	0	0	1.6086756	0.0	1.8455136	0.009047587	300000.0	2896.1322791576385
15	-283.69965	127.58325	-95.6216	-483.52228	431.5	1324.3612	5920.0	0.0	1000.0	259220.0	0.8100625	-21.028471	1.9777263	4.0817785	-24.02338	61.682926	1.1712779	61.763844	12.827368	5.493164e-08	-0.012745035	5.859375e-07	0.012337305	195.14392	-50.08113	20061.53	-216.5625	0	0	1.6054348	0.0	1.8367404	0.009168058	320000.0	3089.6646206378937
16	-247.4875	102.938576	-68.43119	-452.84167	335.0	692.5352	2600.0	0.0	1000.0	265920.0	0.7821176470588236	-27.619213	1.4615437	0.76433265	-29.143265	52.88015	1.8339169	53.472683	-37.5257	3.051758e-08	-0.012108563	-7.8125e-07	-0.044218846	105.025116	-17.851814	12223.105	-257.4297	0	0	1.6752757	0.0	1.8361679	0.009175766	340000.0	3282.256557703018
17	-283.55957	126.999794	-82.68314	-544.84985	1031.5	2099.7056	8970.0	0.0	1000.0	286550.0	0.7959722222222222	-24.7662	2.4075723	17.847614	-28.08993	42.508698	1.6271162	45.176586	-27.214138	-5.493164e-08	-0.012913507	-3.515625e-06	-0.06466953	157.56015	-22.842468	57382.258	-2336.621	0	0	1.5608668	0.0	1.8641511	0.009239566	360000.0	3474.8961787223816
18	-222.04326	85.69534	-80.60469	-400.18326	227.0	545.94965	2080.0	0.0	1000.0	291090.0	0.7660263157894737	-27.596653	3.1731112	7.992823	-32.541924	69.13179	2.1724305	69.3343	-17.752136	-4.8828124e-08	-0.012829969	4.882813e-07	-0.041101854	91.81861	-33.14501	7539.7	-1187.0767	0	0	1.5129378	0.0	1.8484381	0.008794809	380000.0	3666.9282653331757
19	-292.09808	120.029236	-96.55546	-572.6086	941.5	1406.3936	4150.0	0.0	1000.0	309920.0	0.7748	-22.589	3.1507435	-1.0659183	-30.121931	51.65853	2.2198415	51.85982	-30.531559	2.4414062e-08	-0.011846607	1.171875e-06	0.12912616	169.27597	-49.813797	39567.777	-1297.4805	0	0	1.6639756	0.0	1.832746	0.0089450115	400000.0	3860.0851345062256
20	-308.50027	155.96194	-79.68972	-615.00226	941.0	1362.8385	4820.0	0.0	1000.0	328740.0	0.7827142857142857	-29.087513	2.8222222	-5.9634814	-33.689865	70.000114	2.265771	70.23515	-46.69102	4.8828124e-08	-0.0125367	3.90625e-07	-0.04846914	222.24937	-47.084824	32418.47	-424.60742	0	0	1.5715058	0.0	1.8499179	0.009189427	420000.0	4053.163509607315
21	-306.22537	85.5652	-181.20343	-505.80447	549.5	1197.4242	3810.0	0.0	1000.0	339730.0	0.7721136363636364	-30.237625	5.3751183	-2.440036	-39.95419	81.67925	1.4716558	83.13029	10.325963	0.0	-0.013718042	-3.90625e-07	-0.082575396	85.73641	-28.315376	25938.46	-272.85352	0	0	1.4437739	0.0	1.8451872	0.0092039015	440000.0	4245.180904388428
22	-246.3757	81.788574	-95.9537	-455.13098	336.0	561.0829	1740.0	0.0	1000.0	346450.0	0.7531521739130435	-29.657644	4.185832	-10.101787	-38.76984	73.32113	3.6982727	75.325195	-50.28888	-4.8828124e-08	-0.012027188	-9.765625e-07	-0.05849951	88.80619	-36.04679	9025.649	-987.5176	0	0	1.6400858	0.0	1.8484509	0.008963272	460000.0	4437.38406586647
23	-266.51978	96.82894	-59.251724	-448.5131	1437.0	2046.2479	6180.0	0.0	1000.0	375190.0	0.7816458333333334	-25.06429	3.382683	-2.995161	-35.525875	54.05935	2.2754896	56.96655	-22.271906	3.0517577e-09	-0.012657446	1.171875e-06	-0.1702211	72.326775	-20.215126	74243.27	-5304.586	0	0	1.5874919	0.0	1.8515728	0.009284351	480000.0	4629.835541009903
24	-248.7042	91.31522	-53.979828	-422.23276	500.0	950.9101	3440.0	0.0	1000.0	385190.0	0.77038	-25.703854	4.919874	-5.251544	-38.10076	93.9168	2.1016932	95.13972	-56.1994	-3.6621095e-08	-0.012313617	-3.90625e-07	0.09599609	72.280426	-25.931828	16677.574	-1102.041	0	0	1.6110249	0.0	1.8604647	0.009271534	500000.0	4822.919630527496
25	-241.12846	100.594124	-102.6248	-449.95984	997.0	1918.5074	7580.0	0.0	1000.0	405130.0	0.7790961538461538	-23.92538	5.847458	-1.4371041	-40.631203	76.67564	5.3338923	77.78498	-66.91055	7.629395e-09	-0.013743979	-1.171875e-06	-0.05970703	83.724464	-25.017513	47337.617	-923.7031	0	0	1.459829	0.0	1.8695695	0.008908379	520000.0	5015.694762468338
26	-250.52145	129.42946	-60.7533	-507.6404	1377.0	1778.4658	4840.0	0.0	1000.0	432670.0	0.8012407407407407	-24.525436	5.7146087	-3.8157556	-44.702023	75.832985	20.33558	88.0274	-69.54644	0.0	-0.012770806	7.8125e-07	0.07843125	122.587524	-39.293427	54755.418	-2950.3242	0	0	1.5527387	0.0	1.8931946	0.009023444	540000.0	5208.421914577484
27	-260.1097	124.76268	-96.35676	-498.24426	203.0	605.81433	2060.0	0.0	1000.0	436730.0	0.779875	-24.8344	8.022291	2.7294424	-47.737686	109.42652	1.400126	111.13535	-2.8732948	9.155274e-09	-0.012814859	1.953125e-06	0.08584688	128.06047	-58.825424	12517.414	-4881.225	0	0	1.5713617	0.0	1.8966784	0.00931538	560000.0	5400.560465335846
28	-250.8188	120.781784	-68.88822	-519.30334	561.0	1241.4985	5040.0	0.0	1000.0	447950.0	0.7723275862068966	-25.87078	8.192957	-0.29664174	-50.142216	67.848434	2.8328793	76.20971	-60.674145	-3.0517577e-09	-0.012451343	-1.3671875e-06	0.0020767578	113.804726	-44.83036	26888.686	-401.1211	0	0	1.5553955	0.0	1.8602164	0.0088406475	580000.0	5593.503734588623
29	-259.85693	104.82418	-47.217743	-453.02936	1117.0	1856.9547	6220.0	0.0	1000.0	470290.0	0.7838166666666667	-25.240234	7.445071	-3.9746404	-46.439106	54.6841	8.091359	71.55429	-19.240244	1.2207031e-08	-0.013042627	1.5625e-06	-0.0028882814	73.9849	-28.83852	49129.41	-2720.3203	0	0	1.521656	0.0	1.8470292	0.0091861095	600000.0	5786.1442131996155
30	-271.6368	111.73304	-82.513054	-482.95972	367.5	995.5142	4600.0	0.0	1000.0	477640.0	0.7703870967741936	-25.875954	7.4457126	-0.97764087	-47.509193	89.45344	1.908073	97.65908	-36.332207	1.8310548e-08	-0.013303745	-3.90625e-07	-0.074614845	99.3149	-44.524647	15798.814	-1757.293	0	0	1.5141202	0.0	1.8691292	0.008843796	620000.0	5978.975607395172
31	-269.15485	92.10332	-118.784966	-401.5747	1002.0	1591.8405	6160.0	0.0	1000.0	497680.0	0.777625	-26.672874	7.08281	-4.047873	-47.291523	60.0198	6.5674567	72.87688	-27.88258	6.1035155e-09	-0.012290299	-7.8125e-07	-0.08434531	76.06559	-26.280842	35317.438	-1458.9453	0	0	1.6146319	0.0	1.8737369	0.009099601	640000.0	6171.3321788311005
32	-256.33002	114.51164	-85.8927	-449.37076	1116.5	1593.6884	5120.0	0.0	1000.0	520010.0	0.7878939393939394	-26.01448	5.815827	-2.8334088	-45.76271	71.671524	14.276646	84.83127	-39.59746	1.9836426e-08	-0.012226311	1.4648438e-06	-0.073725685	90.9596	-33.909176	46261.125	-1573.8086	0	0	1.6746716	0.0	1.8862163	0.009118197	660000.0	6364.135816574097
33	-241.10135	104.06563	-56.133636	-389.73517	1533.5	1930.0396	5110.0	0.0	1000.0	550680.0	0.8098235294117647	-25.506338	7.8408046	3.1354895	-48.006176	95.390976	1.2076881	95.99476	10.1184635	9.155274e-09	-0.013515804	2.34375e-06	0.13143595	76.88202	-31.889389	60559.336	-2190.5625	0	0	1.4733268	0.0	1.9131784	0.009077741	680000.0	6556.618189334869
34	-233.05325	101.28278	-79.98697	-422.8827	636.5	1159.2854	3610.0	0.0	1000.0	563410.0	0.8048714285714286	-24.158112	6.689534	-0.40000063	-49.290123	119.8123	1.8276632	120.35123	-34.49689	6.1035155e-09	-0.015602436	-3.125e-06	0.040129688	103.61999	-51.716846	25866.906	-3247.6602	0	0	1.3868148	0.0	1.8985212	0.009021631	700000.0	6748.451904296875
35	-275.89752	104.280075	-75.42909	-445.75775	1004.5	2093.8494	7230.0	0.0	1000.0	583500.0	0.8104166666666667	-24.207516	7.9330816	1.1446338	-51.379932	68.930565	18.570707	102.1318	-78.60859	-6.1035155e-09	-0.01272962	2.9296875e-06	-0.06069629	96.74634	-47.845787	58243.52	-2037.7031	0	0	1.5917027	0.0	1.8824282	0.009288704	720000.0	6941.790627002716
36	-221.22156	84.11314	-121.437225	-427.9147	1355.0	2260.7375	7120.0	0.0	1000.0	610600.0	0.8251351351351351	-25.016027	7.6588626	-0.7388977	-46.408962	79.8907	21.075521	96.344635	-87.250465	0.0	-0.012493963	3.90625e-06	-0.16623047	86.17189	-45.35705	73752.266	-3770.1328	0	0	1.584919	0.0	1.8843589	0.00938351	740000.0	7134.864960432053
37	-263.43066	91.40916	-92.34873	-397.67047	1118.0	1909.5382	6140.0	0.0	1000.0	632960.0	0.8328421052631579	-23.998537	4.909367	-3.8144963	-48.927	101.530525	28.222387	123.17911	-54.492584	9.155274e-09	-0.013175297	-7.8125e-07	0.013919531	74.80725	-34.74528	53951.168	-2161.707	0	0	1.497839	0.0	1.861599	0.009150413	760000.0	7328.031393766403
