Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
14	-235.03687	77.66143	-114.114914	-381.9084	509.0	1215.0344	4370.0	0.0	1000.0	261450.0	0.8715	-25.950436	2.231211	-12.157307	-31.095264	71.67888	11.768102	110.95846	21.627172	-8.254099e-07	-0.4540607	-1.3671875e-06	-0.76514256	62.575188	-10.118557	22952.127	-806.7832	1.4333967	0.030033588	0.04064735	0.0	1.7265363	0.009426447	300000.0	2923.488296508789
15	-308.46585	128.90723	-90.551125	-509.5059	250.5	858.3383	3910.0	0.0	1000.0	266460.0	0.8326875	-23.715986	2.845771	-10.357347	-30.524496	52.249363	14.054729	114.14148	-19.360563	-9.910595e-09	-0.29834586	0.0	-0.49839842	193.98839	-56.16501	10281.238	-946.9297	1.4634303	0.028570175	0.06107014	0.0	1.7358389	0.009380841	320000.0	3118.5691390037537
16	-274.98444	111.125565	-91.128296	-514.7834	65.5	170.10217	650.0	0.0	1000.0	267770.0	0.7875588235294118	-30.209845	2.8398871	-10.252127	-34.701847	33.76686	6.9123793	85.73736	-33.401455	5.8468352e-08	-0.11830243	9.765625e-08	-0.19495007	118.5396	-19.65284	1513.6624	-709.08466	1.4920005	0.02633977	0.15007147	0.0	1.7383109	0.008840116	340000.0	3312.5883469581604
17	-316.7465	130.17001	-95.91399	-576.1147	749.5	1556.1572	6620.0	0.0	1000.0	282760.0	0.7854444444444444	-28.234253	3.3709197	1.3500646	-34.374535	11.779481	3.4222555	73.52772	-33.781364	-1.658285e-06	-0.49382296	-2.734375e-06	-0.8133051	165.22961	-28.607162	37206.68	-2369.1133	1.5183402	0.02742815	0.037458602	0.0	1.7474887	0.009203364	360000.0	3506.585328578949
18	-245.04123	92.5658	-74.710106	-406.54047	480.5	1167.3065	4090.0	0.0	1000.0	292370.0	0.7693947368421052	-30.92165	4.0359497	-1.244963	-38.3683	41.000294	2.079904	94.70583	5.3347692	-1.13797014e-07	-0.40056044	-1.953125e-07	-0.65447325	114.95038	-43.13996	19183.184	-79.75781	1.5457684	0.02733171	0.04755328	0.0	1.7512696	0.009424929	380000.0	3700.30583524704
19	-322.8945	123.60548	-113.02886	-601.153	730.0	1378.6697	4020.0	0.0	1000.0	306970.0	0.767425	-25.503305	2.8600166	3.237311	-32.819466	45.523655	1.9374474	91.314384	25.541708	-1.4328838e-06	-0.45436347	-2.34375e-06	-0.73784375	172.46385	-54.713203	25081.105	-1115.959	1.5731001	0.028328419	0.04105159	0.0	1.7836782	0.008954022	400000.0	3895.1011879444122
20	-337.26855	163.07364	-90.255394	-644.5484	547.0	1379.9205	4920.0	0.0	1000.0	317910.0	0.7569285714285714	-31.741575	3.552169	6.3028984	-38.058178	64.231705	6.665508	103.52664	-76.05832	-3.489696e-07	-0.42723343	-5.859375e-07	-0.6888947	237.19533	-60.781662	21981.406	-191.8457	1.6014285	0.028501272	0.04388208	0.0	1.7927141	0.0089589795	420000.0	4089.82466173172
21	-340.51514	94.03568	-221.80144	-567.18524	371.0	1111.2374	4970.0	0.0	1000.0	325330.0	0.7393863636363637	-32.824062	5.650407	-5.7386017	-45.735744	57.009632	6.843576	94.66367	2.935116	2.46736e-07	-0.40771794	3.90625e-07	-0.6530977	93.80948	-33.726646	21241.94	-356.1914	1.6299298	0.027885437	0.0441614	0.0	1.7958127	0.00879675	440000.0	4283.628108024597
22	-292.12323	99.31384	-97.19931	-514.9183	873.5	1639.7172	5410.0	0.0	1000.0	342800.0	0.7452173913043478	-33.162937	4.9372425	-11.437051	-47.147606	47.83084	6.5918045	109.95531	5.406828	4.5928816e-09	-0.66402614	0.0	-1.0585011	104.18038	-40.247513	42524.168	-1638.9023	1.6578152	0.029526472	0.0290885	0.0	1.794389	0.00910687	460000.0	4478.141750574112
23	-298.20093	103.86909	-89.24976	-483.67526	703.5	1204.4346	4060.0	0.0	1000.0	356870.0	0.7434791666666667	-30.1206	5.3221974	-9.9104185	-49.49419	77.84155	8.42716	122.89702	42.591812	-9.719856e-07	-0.44276318	-1.5625e-06	-0.6995586	81.037	-24.142529	21644.39	-278.03125	1.6873417	0.030344963	0.043643072	0.0	1.8167305	0.008976394	480000.0	4672.542671203613
24	-273.148	102.933815	-62.177288	-423.70197	710.5	1382.8755	4240.0	0.0	1000.0	371080.0	0.74216	-29.512966	5.657479	-10.923074	-47.536385	71.32705	4.734601	109.22536	21.402449	7.300232e-07	-0.52729905	1.1230469e-06	-0.8283993	86.76896	-31.649746	28994.791	-558.6953	1.7176867	0.03114438	0.03629885	0.0	1.8394039	0.008926504	500000.0	4876.607594490051
25	-289.1938	117.31422	-138.87437	-551.2961	678.0	1467.9564	6130.0	0.0	1000.0	384640.0	0.7396923076923076	-26.467648	5.871953	-5.6502857	-45.500206	70.207146	8.159878	118.8736	-9.303051	-4.440808e-09	-0.6669611	0.0	-1.0412289	114.8137	-43.970726	31631.309	-1058.4277	1.748831	0.031760097	0.026649194	0.0	1.8460298	0.008499489	520000.0	5070.669229745865
26	-284.5836	141.04587	-72.460434	-574.5187	1341.5	1848.2241	4810.0	0.0	1000.0	411470.0	0.7619814814814815	-29.594221	7.0407104	-7.7818294	-52.57336	59.04568	16.023155	112.459404	-35.993767	-2.011016e-06	-0.7782813	-3.125e-06	-1.2063031	134.09818	-47.942078	52110.965	-5276.0703	1.7805911	0.034713626	0.024911743	0.0	1.8466678	0.009227726	540000.0	5264.585640668869
27	-303.24432	126.69731	-123.55329	-559.54504	25.5	111.151924	510.0	0.0	1000.0	411980.0	0.7356785714285714	-29.11822	8.367572	-4.37825	-56.588375	123.35011	8.01552	133.60027	-3.0102284	1.4658167e-07	-0.08379023	2.4414064e-07	-0.12831491	137.0611	-50.166794	12648.293	-10745.183	1.8153048	0.03183663	0.2372577	0.0	1.8614388	0.009146304	560000.0	5458.7414290905
28	-284.88104	127.85794	-82.28653	-575.58044	598.0	1264.1227	4950.0	0.0	1000.0	423940.0	0.7309310344827586	-29.964678	7.1342936	-9.419429	-56.062458	47.190414	3.9427295	90.42776	-1.8205352	1.3916992e-06	-0.45214576	2.1484375e-06	-0.6924789	125.920715	-45.35337	22722.375	-148.16797	1.8471414	0.032047033	0.041886326	0.0	1.88917	0.008586716	580000.0	5652.843104839325
29	-293.4445	109.82487	-66.09621	-470.03073	1282.5	2116.0125	7380.0	0.0	1000.0	449590.0	0.7493166666666666	-29.250505	7.5504436	-8.415999	-54.099033	51.7861	2.288836	101.78836	22.97796	5.056664e-07	-0.6743981	7.8125e-07	-1.0272094	83.011284	-30.778595	69034.02	-4234.9062	1.8791884	0.034919143	0.027634935	0.0	1.8888304	0.008747837	600000.0	5847.909852743149
30	-307.09576	116.9741	-94.391594	-525.2702	531.5	1285.1041	4970.0	0.0	1000.0	460220.0	0.7422903225806452	-29.521376	7.525877	6.1888127	-50.661957	88.36644	1.579272	109.01854	-26.983723	5.1577575e-07	-0.44343045	7.8125e-07	-0.67142266	123.09653	-50.924713	24663.447	-737.17773	1.9141076	0.03453791	0.041230634	0.0	1.900347	0.008250643	620000.0	6042.873516321182
31	-314.17267	114.140076	-124.49064	-489.7953	1059.0	1853.5935	4870.0	0.0	1000.0	481400.0	0.7521875	-30.765732	6.7554817	-8.133029	-52.81186	74.6213	1.3789593	98.03213	-13.189883	5.1733275e-07	-0.7284059	7.8125e-07	-1.0956734	110.14854	-37.840042	46365.44	-668.53125	1.9486455	0.0364002	0.026111374	0.0	1.9200822	0.009111658	640000.0	6237.751513957977
