Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
14	-193.25467	67.74555	-84.68639	-350.09973	733.5	1343.7869	5030.0	0.0	1000.0	265500.0	0.885	-22.600702	2.6422226	2.658919	-27.759827	90.839035	2.1725512	90.97075	-72.1805	-1.9836426e-08	-0.01320573	0.0	-0.049264453	59.24809	-21.354507	30306.766	-222.74023	0	0	1.5042962	0.0	1.8914063	0.009012587	300000.0	2980.124186515808
15	-274.0339	116.8858	-88.24923	-462.68756	542.5	1302.1094	4910.0	0.0	1000.0	276350.0	0.86359375	-19.68024	2.6224306	-7.4362535	-27.791115	85.72385	1.4642383	88.199295	11.458763	1.2207031e-08	-0.011759708	1.7578125e-06	0.039669335	165.22795	-56.85074	21615.43	-1251.498	0	0	1.6367469	0.0	1.8857124	0.0083735855	320000.0	3178.862768650055
16	-239.25887	104.50872	-64.818565	-488.96472	268.0	543.2826	2010.0	0.0	1000.0	281710.0	0.8285588235294118	-26.765474	3.9708214	-6.9923487	-33.552204	55.56989	17.405848	82.83368	-20.94894	-3.051758e-08	-0.01278714	-4.882813e-07	0.01824829	98.798065	-19.795456	8123.841	-1257.9927	0	0	1.5667007	0.0	1.8800998	0.009462801	340000.0	3371.477233171463
17	-276.3249	119.580986	-82.50056	-549.5253	853.5	1217.059	3680.0	0.0	1000.0	298780.0	0.8299444444444445	-24.824718	4.0689654	-3.7868378	-33.77844	26.205437	6.603048	60.538124	-60.462723	4.2724608e-08	-0.014097888	7.8125e-07	0.02062168	123.12964	-29.629112	32815.81	-2891.2578	0	0	1.40558	0.0	1.9003587	0.009197402	360000.0	3569.6735146045685
18	-215.52007	80.87227	-68.4044	-360.51065	391.5	775.52094	2290.0	0.0	1000.0	306610.0	0.8068684210526316	-25.326143	5.2715344	-1.5285938	-39.817207	63.725258	7.7642155	89.49808	2.6017015	3.051758e-08	-0.013464459	-1.8554688e-06	-0.0703333	81.982086	-37.36803	12144.103	-596.40625	0	0	1.4810772	0.0	1.8625278	0.0092001315	380000.0	3767.4370844364166
19	-286.7779	113.714325	-99.87058	-538.25323	880.5	1445.8127	4700.0	0.0	1000.0	324220.0	0.81055	-22.130365	3.5639217	12.561736	-35.35833	50.429237	2.2437696	76.985016	-31.950197	6.1035155e-09	-0.012316968	1.5625e-06	0.1396039	143.2166	-59.339363	30117.104	-1425.6289	0	0	1.5840479	0.0	1.8473105	0.008789983	400000.0	3966.0646889209747
20	-294.13983	146.6816	-72.898155	-590.26666	1334.0	1561.43	5420.0	0.0	1000.0	350900.0	0.8354761904761905	-28.097885	4.629699	4.4642763	-41.210957	73.60096	8.701098	94.94003	-6.2876234	0.0	-0.0124195805	1.171875e-06	0.06950957	175.1348	-49.305748	48667.0	-2987.1836	0	0	1.601491	0.0	1.8441093	0.009193684	420000.0	4165.0655171871185
21	-299.4049	92.41623	-148.89722	-509.27383	300.5	769.1064	3200.0	0.0	1000.0	356910.0	0.8111590909090909	-29.385212	6.5233145	-2.5664036	-47.609024	109.98798	9.471929	112.758446	-70.27759	-1.8310548e-08	-0.012470514	-9.765625e-07	-0.05903301	84.31841	-32.67567	14255.166	-5248.087	0	0	1.5896279	0.0	1.8173894	0.009265368	440000.0	4362.298948287964
22	-245.11617	85.48476	-74.05798	-457.74075	512.0	895.8828	3030.0	0.0	1000.0	367150.0	0.7981521739130435	-27.730482	5.4527946	-5.678998	-44.467102	36.62557	8.61267	82.87843	-14.722263	-9.155274e-09	-0.011941427	1.171875e-06	0.037729684	78.64384	-36.79315	14865.569	-381.6338	0	0	1.654181	0.0	1.7962266	0.009257854	460000.0	4561.232631444931
23	-259.24954	97.32189	-71.27955	-420.63608	1430.0	2205.305	8100.0	0.0	1000.0	395750.0	0.8244791666666667	-24.761366	5.3608384	-6.16698	-45.191544	44.308674	12.06192	73.67848	-19.952171	4.577637e-09	-0.0146918325	-1.171875e-06	0.015303515	67.88578	-20.337425	77833.47	-8261.781	0	0	1.4116023	0.0	1.7599874	0.008877674	480000.0	4759.232679128647
24	-238.5568	91.995	-43.32433	-354.43185	578.0	991.9103	3260.0	0.0	1000.0	407310.0	0.81462	-25.045998	5.6174097	-3.2880702	-42.69958	108.08395	6.2211866	127.250465	49.21075	-1.8310548e-08	-0.013341809	-3.90625e-07	-0.0003238281	71.99753	-28.517815	17715.074	-2578.3975	0	0	1.4875904	0.0	1.7902647	0.009026462	500000.0	4958.045692682266
25	-233.41257	92.5775	-92.27913	-454.46664	1224.5	1658.2927	4750.0	0.0	1000.0	431800.0	0.8303846153846154	-23.401567	6.1829414	-0.651982	-41.846447	57.08153	20.62096	106.63321	-31.16902	2.746582e-08	-0.014225784	0.0	-0.15616621	68.535545	-19.640747	53559.48	-4350.34	0	0	1.4565374	0.0	1.8022463	0.009306408	520000.0	5157.561772823334
26	-243.1374	134.12405	-55.700436	-499.96872	1438.5	1953.1443	5780.0	0.0	1000.0	460570.0	0.8529074074074074	-23.24921	5.87757	-5.8936477	-44.822422	102.40927	9.972356	129.3109	-86.65762	-3.0517577e-09	-0.0125906905	2.34375e-06	-0.22832265	126.0473	-38.659386	58531.316	-1695.2148	0	0	1.5819998	0.0	1.8044258	0.0089074215	540000.0	5355.9010100364685
27	-249.88113	105.70528	-108.92722	-431.34912	585.0	1156.7648	4030.0	0.0	1000.0	472270.0	0.8433392857142857	-24.045177	8.099506	0.7081352	-51.702374	125.17009	11.0421095	149.5749	-50.80441	1.5258789e-09	-0.01384634	-1.953125e-06	-0.09415586	102.032906	-44.39414	25558.074	-3402.7363	0	0	1.5157723	0.0	1.813705	0.009277347	560000.0	5553.947518110275
28	-231.30301	113.21114	-68.311	-507.98114	291.5	819.58075	3640.0	0.0	1000.0	478100.0	0.8243103448275862	-24.07804	6.854616	-5.483009	-51.522243	72.52975	13.1666155	135.83185	-12.039032	-8.392334e-09	-0.012694019	1.5625e-06	-0.0433625	103.813446	-47.850254	12011.736	-1608.4658	0	0	1.6110637	0.0	1.8193821	0.009366539	580000.0	5752.118128061295
29	-241.78256	107.374405	0.41175872	-416.4121	1035.0	1514.759	5350.0	0.0	1000.0	498800.0	0.8313333333333334	-23.1472	6.74148	-2.7745404	-48.43581	36.275803	13.390006	121.38549	-26.686686	-1.8310548e-08	-0.012988724	1.5625e-06	-0.037926562	119.12906	-42.374435	38700.844	-4249.176	0	0	1.5540075	0.0	1.8253808	0.0087625375	600000.0	5950.7195365428925
30	-249.92021	102.851524	-75.1249	-428.53082	934.0	1445.1865	4330.0	0.0	1000.0	517480.0	0.8346451612903226	-23.835419	7.182593	-1.0719159	-48.223137	85.776596	8.120132	141.47284	-94.432076	1.8310548e-08	-0.013002773	7.8125e-07	-0.14660604	92.98821	-38.52813	39952.125	-403.34766	0	0	1.5367906	0.0	1.8350176	0.009270109	620000.0	6149.727571487427
31	-259.19507	88.35947	-83.14971	-388.7882	1353.5	1817.8595	5100.0	0.0	1000.0	544550.0	0.850859375	-25.287136	6.27983	-3.9520702	-45.956604	95.9138	3.3447726	141.61583	52.23062	-1.2207031e-08	-0.0128948735	7.8125e-07	0.0657664	74.54185	-23.501873	54498.305	-2415.4258	0	0	1.5516993	0.0	1.8495853	0.009162681	640000.0	6348.806357622147
32	-246.50981	110.54696	-82.922745	-451.7037	1149.0	1706.9882	5090.0	0.0	1000.0	567530.0	0.8598939393939394	-25.182648	5.557058	-6.677723	-43.141033	125.117714	14.499469	153.38127	-69.99986	9.155274e-09	-0.011486706	5.859375e-07	0.10143623	84.55858	-29.350204	43807.71	-1164.2422	0	0	1.757286	0.0	1.8516307	0.008993696	660000.0	6547.276698350906
33	-210.78398	94.72911	-55.60799	-344.36923	994.0	1314.2238	3920.0	0.0	1000.0	587410.0	0.8638382352941176	-23.697506	7.3155875	-0.4174343	-43.48019	114.714424	26.519495	152.0328	-66.56002	-1.2207031e-08	-0.012916611	1.171875e-06	-0.018592969	82.89358	-34.44281	35972.1	-1995.8125	0	0	1.5729954	0.0	1.8950828	0.009781546	680000.0	6745.882109165192
