Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
56	0.23274279	0.26672763	0.75102025	-0.1770122	31.333334	113.77181	608.0	0.0	1000.0	20144.0	0.011780116959064328	0.028488683	0.051156316	0.254622	-0.120035686	2.070286	1.9902481	37.43739	0.62415916	-1.6276042e-08	-0.010298397	-2.376302e-06	0.00139458	0.0019602142	-0.0015950882	174.81334	-69.070625	0	0	79.0	1.6252754	0.0051018586	1710000	17105.65949678421
57	0.26184174	0.35689738	1.5271096	-0.1199248	25.366667	100.46044	508.0	0.0	1000.0	20905.0	0.012014367816091954	0.018533716	0.036782842	0.1886851	-0.08486354	2.9333522	3.819021	18.173494	-14.318438	0.0	-0.0070503457	-6.551107e-07	0.0025557089	0.002088563	0.0020755753	187.6045	-32.109238	0	0	79.0	1.6154945	0.004890071	1740000	17418.503269672394
58	0.4980587	0.41040576	2.129749	-0.040681534	15.766666	45.85679	228.0	0.0	1000.0	21378.0	0.012077966101694915	0.10631628	0.057198863	0.32717943	-0.166351	4.0618787	4.558271	25.56121	-1.9832146	4.0690104e-08	-0.003252706	1.3020833e-07	-0.0029007648	0.0064263097	-0.005217161	41.740135	-27.958843	0	0	34.0	1.5863848	0.0076023242	1770000	17713.460965633392
59	0.37735972	0.4830622	2.064407	-0.08454631	8.366667	25.409294	101.0	0.0	1000.0	21629.0	0.012016111111111111	0.034352392	0.056660164	0.30236724	-0.15897505	1.395563	3.8061826	21.068281	-32.700638	-1.6276042e-08	-0.0010527669	-2.0345052e-08	8.540853e-05	0.0049016285	-0.0033169887	34.42454	-19.688	0	0	1.0	1.5702071	0.00057390984	1800000	17991.908541440964
60	0.3412889	0.3439384	1.4529861	-0.10054533	33.333332	104.10104	548.0	0.0	1000.0	22629.0	0.012365573770491804	0.061899375	0.06357017	0.4435534	-0.12470671	0.96612436	1.3014561	25.551973	0.46534777	8.138021e-09	0.00031176757	3.2552084e-08	0.00058046874	0.0032470275	-0.0025487947	167.47981	-86.79752	0	0	1.0	1.5695953	0.0031358271	1830000	18271.294209718704
61	0.28032178	0.40788075	1.8413686	-0.13724177	37.833332	100.46429	447.0	0.0	1000.0	23764.0	0.012776344086021506	0.021713283	0.04468299	0.2978391	-0.14321005	2.2177753	3.765712	36.036503	1.087734	8.138021e-09	-0.00080509443	1.6276042e-08	0.00024291992	0.002530263	-0.001604816	204.83836	-156.48949	0	0	1.0	1.5692353	0.0008645255	1860000	18551.27427005768
62	0.3132196	0.48278385	1.9160509	-0.11904302	2.0333333	10.949836	61.0	0.0	1000.0	23825.0	0.012605820105820106	0.035395835	0.05801538	0.43413252	-0.12612543	5.9727764	15.160719	81.571014	0.6774066	7.1207684e-09	-0.0008884684	4.882813e-07	0.0021381185	0.0051634703	0.0043786354	197.0837	-178.11598	0	0	1.0	1.5689056	0.0032918432	1890000	18828.54590988159
63	0.41600895	0.44645232	1.7317708	-0.17528425	66.166664	140.76862	546.0	0.0	1000.0	25810.0	0.013442708333333333	-0.05132007	0.07182735	0.3742971	-0.24756067	1.1336901	1.2967323	9.465388	-7.823324	2.4414062e-08	-0.010029171	-3.2552083e-07	-0.0045711263	0.011294609	-0.009914402	346.57434	-85.41501	0	0	79.0	1.5684263	0.005055186	1920000	19141.643118858337
64	0.40388432	0.49853012	1.8857573	-0.16520602	13.8	59.435337	321.0	0.0	1000.0	26224.0	0.013448205128205128	0.014032974	0.057314083	0.25738204	-0.16686207	6.7938404	3.9969573	16.25635	3.7864394	-2.0345052e-09	-0.0012042572	-8.138021e-08	-0.0016566813	0.0053768028	-0.0039754985	83.15421	-38.773487	0	0	4.0	1.5477405	0.005024719	1950000	19423.095422267914
65	0.2619613	0.32053587	0.9643183	-0.12378904	28.033333	101.30861	545.0	0.0	1000.0	27065.0	0.01366919191919192	0.028579159	0.06587416	0.41051605	-0.22459477	1.9506202	1.656502	14.947094	1.4129064	-4.0690104e-08	0.01642304	-5.533854e-07	0.0011810221	0.002905188	-0.0024696519	157.48596	-37.555412	0	0	1.0	1.5459408	0.03219542	1980000	19701.384912967682
66	0.4112636	0.510322	2.049152	-0.11699907	31.1	79.735954	343.0	0.0	1000.0	27998.0	0.013929353233830846	0.029522697	0.0541424	0.31332842	-0.13601771	3.6833107	3.9593778	36.89075	1.727289	2.0345052e-09	0.0006081421	-1.9938152e-07	0.002389213	0.004667645	-0.0031855905	149.59523	-45.353546	0	0	1.0	1.5449702	0.00899668	2010000	19982.147778511047
67	0.6639832	0.7225582	2.9094896	-0.23853904	75.36667	155.76659	584.0	0.0	1000.0	30259.0	0.014832843137254902	0.0748849	0.086244	0.5313235	-0.17135924	4.3236036	4.1715026	48.376705	1.5211933	-8.138021e-09	0.00070916954	8.138021e-08	0.0030012857	0.010275434	-0.0076274783	454.91605	-188.04922	0	0	1.0	1.5443021	0.0076452782	2040000	20263.938560962677
68	0.508047	0.66411245	2.4179604	-0.21387105	29.633333	106.935005	574.0	0.0	1000.0	31148.0	0.015047342995169083	0.050457813	0.11184658	0.7156717	-0.27147126	5.8295903	4.865121	42.0736	1.8733547	-8.138021e-09	0.0013670939	6.510417e-08	-0.0019940594	0.009496002	-0.007107811	186.48451	-95.10326	0	0	1.0	1.5438242	0.009097847	2070000	20546.268325567245
69	0.5271119	0.56280226	2.1208227	-0.22883366	33.7	96.25007	498.0	0.0	1000.0	32159.0	0.015313809523809525	0.05598343	0.06901594	0.57659537	-0.13202548	3.43061	5.106771	28.369389	0.41528875	-4.0690105e-09	-0.00046517333	9.765625e-08	-0.0022096678	0.006368322	-0.004575703	187.20383	-52.049683	0	0	1.0	1.5434396	0.0070086373	2100000	20831.467703342438
70	0.8517303	0.777279	2.9440186	-0.18977818	103.76667	149.7023	502.0	0.0	1000.0	35272.0	0.01655962441314554	0.07841415	0.09633406	0.57042146	-0.15662591	3.295397	4.157538	44.27379	-30.360785	1.0172526e-09	-0.001599619	7.324219e-08	0.0050232667	0.008907275	-0.00555541	532.9714	-302.90497	0	0	1.0	1.5433843	0.0053813863	2130000	21121.83904695511
71	0.6367514	0.8128417	2.7608607	-0.22848317	19.466667	66.63369	342.0	0.0	1000.0	35856.0	0.0166	0.038293395	0.10711437	0.719987	-0.25697654	8.879757	11.698884	52.774475	-47.17814	0.0	-0.00063288165	9.765625e-08	-0.0005710612	0.008276815	-0.005913923	196.5116	-131.41821	0	0	1.0	1.5434325	0.0011564279	2160000	21404.311200141907
72	0.49930638	0.70770913	2.5949786	-0.55983806	26.966667	73.62947	314.0	0.0	1000.0	36665.0	0.01674200913242009	0.078066714	0.11932297	0.7450791	-0.18689856	2.1750824	3.3108444	22.56491	-3.4473903	-1.0172526e-08	0.006187974	4.8828124e-08	0.00038829344	0.008753571	-0.0072497055	126.06907	-49.504158	0	0	1.0	1.5434453	0.016416913	2190000	21688.17455816269
73	0.58251405	0.76694256	2.6459277	-0.4192809	31.466667	102.81463	480.0	0.0	1000.0	37609.0	0.01694099099099099	0.057629958	0.08196294	0.56236434	-0.16126575	4.043459	5.4038157	43.616013	-11.21305	-1.6276042e-08	-0.0005435303	1.0579427e-07	-0.003816569	0.006774931	-0.0049784314	210.1183	-132.0971	0	0	1.0	1.5436045	0.0039168787	2220000	21981.18011021614
74	0.776474	0.98175377	3.8836758	-0.3593186	62.8	113.177864	371.0	0.0	1000.0	39493.0	0.017552444444444443	0.113496765	0.14571956	0.9235031	-0.17237976	7.087023	8.534243	45.26855	-6.144795	1.8310548e-08	-0.0012118977	-1.6276042e-08	0.002492562	0.017202506	-0.012739144	305.62057	-192.26416	0	0	1.0	1.543744	0.0015216517	2250000	22279.751560926437
75	0.6846193	0.718516	2.191645	-0.115351565	47.2	91.06569	387.0	0.0	1000.0	40909.0	0.017942543859649124	0.045942638	0.10542339	0.6934971	-0.2610343	4.9932947	8.051914	36.300465	-9.544507	-1.4241537e-08	-0.000642277	7.324219e-08	0.00021678874	0.0071117897	-0.0052258642	168.0338	-98.55612	0	0	1.0	1.5437294	0.0032346626	2280000	22559.007974863052
76	0.8771413	0.9003867	2.7806664	-0.39400584	64.53333	149.2713	772.0	0.0	1000.0	42845.0	0.01854761904761905	0.116987474	0.13675323	0.86304563	-0.1903338	5.0923977	7.3734508	32.46267	-13.022187	8.138021e-09	-0.0010409363	4.8828124e-08	-0.0014769043	0.011658494	-0.008675704	338.66333	-249.47186	0	0	1.0	1.5436482	0.0012876017	2310000	22840.66863512993
77	0.8062566	0.8544891	2.4605918	-0.43534485	45.533333	67.35416	247.0	0.0	1000.0	44211.0	0.018893589743589744	0.07872114	0.14002934	0.88278466	-0.3178422	5.677621	9.192225	51.60931	-13.388884	-1.6276042e-08	-0.0006295603	-4.0690104e-08	-8.383789e-05	0.011197219	-0.009070407	137.05399	-88.137054	0	0	1.0	1.5435154	0.0026645588	2340000	23123.010585784912
78	0.82083344	0.71940476	2.374996	-0.16133106	63.633335	113.95392	427.0	0.0	1000.0	46120.0	0.019459915611814347	0.080003165	0.13449219	0.81706977	-0.20640567	4.892078	8.260079	41.116024	-6.4195094	8.138021e-09	-0.0009661865	3.2552084e-08	-0.0027643475	0.011936609	-0.009146849	234.6993	-181.0084	0	0	1.0	1.5435286	0.0017191648	2370000	23403.984982967377
79	0.9060372	0.93048984	3.007792	-0.24194945	91.76667	130.60799	371.0	0.0	1000.0	48873.0	0.02036375	0.1252216	0.15068175	1.1305681	-0.15742753	5.5496764	8.535116	55.03538	-16.911001	8.138021e-09	-0.0012097625	0.0	0.0021726887	0.01244292	-0.009625316	440.15182	-286.49643	0	0	1.0	1.543598	0.0043573217	2400000	23686.265270471573
80	1.1373985	0.89257276	2.663552	-0.77195936	60.866665	123.43844	569.0	0.0	1000.0	50699.0	0.020863786008230453	0.11171659	0.14471272	1.179966	-0.25726917	10.1159315	12.0533695	43.18551	-9.7179985	-1.0172526e-08	-0.0013100301	3.5807292e-07	0.0028424805	0.012911637	-0.009334833	385.7014	-229.43349	0	0	1.0	1.5436606	0.0013448312	2430000	23968.35021018982
81	1.1126925	0.9142782	2.8750541	-0.37223053	72.566666	88.71891	326.0	0.0	1000.0	52876.0	0.02149430894308943	0.11262699	0.11854944	0.6521658	-0.11954169	7.3828106	6.8761086	34.43124	-3.0295243	-1.525879e-08	-0.0006077657	8.138021e-08	-0.00090743817	0.018538417	-0.011162579	237.10078	-136.42738	0	0	1.0	1.5436978	0.0014906733	2460000	24250.45565676689
82	0.9016904	1.0067676	3.7768054	-0.37325868	85.46667	137.04665	470.0	0.0	1000.0	55440.0	0.022265060240963856	0.15903269	0.14347099	0.9613664	-0.197089	7.9802256	10.365534	41.85154	-4.0793147	-2.8483074e-08	-0.0007589681	2.4414062e-08	0.0006857178	0.017772278	-0.014182289	273.28552	-199.22101	0	0	1.0	1.5437572	0.0020613866	2490000	24533.013638973236
83	0.9411142	0.9185828	2.9867537	-0.30162495	80.0	142.47198	586.0	0.0	1000.0	57840.0	0.022952380952380953	0.08614714	0.13667114	0.74699473	-0.2889247	11.034288	15.68866	57.6181	-4.667223	1.0172526e-08	-0.0012503214	-1.3020833e-07	-0.00240625	0.012756035	-0.010080717	388.35974	-281.56534	0	0	1.0	1.5437715	0.0007813475	2520000	24814.938371658325
84	1.4010931	1.0671444	3.7908483	-0.72181904	123.066666	142.80356	462.0	0.0	1000.0	61532.0	0.024130196078431372	0.14701235	0.20647892	1.1840488	-0.2911786	10.692701	12.561143	58.990242	-11.341914	1.2207031e-08	3.7849935e-05	-1.13932295e-07	0.0018725423	0.014828706	-0.010919577	403.35486	-286.65137	0	0	1.0	1.5437982	0.0027134062	2550000	25098.88496875763
85	1.1751416	1.1479757	4.174696	-0.08630251	115.3	122.02845	402.0	0.0	1000.0	64991.0	0.02519031007751938	0.12488814	0.15990885	1.0401654	-0.21404609	11.712663	14.988629	64.78595	-3.8794725	-1.004537e-08	-0.00093902013	-8.951823e-08	0.0036529214	0.017922483	-0.014965641	445.79428	-327.71588	0	0	1.0	1.5436416	0.0013148265	2580000	25380.911473751068
86	1.2724105	1.1769934	3.761675	-0.37425512	58.066666	101.9856	337.0	0.0	1000.0	66733.0	0.025568199233716477	0.13321008	0.18779205	0.9824532	-0.28046146	11.117993	12.197501	52.49844	-10.059265	6.1035155e-09	-0.0007151754	-1.6276041e-07	0.001684668	0.014422422	-0.01060739	293.54916	-195.35919	0	0	1.0	1.5433178	0.00080026424	2610000	25664.847220659256
87	1.632211	1.0682547	3.7309923	-0.12860909	100.03333	142.57173	534.0	0.0	1000.0	69734.0	0.02641439393939394	0.16415668	0.22078517	1.1322737	-0.24342434	6.073226	8.620111	40.820995	-18.662937	-8.138021e-09	-0.0015454122	6.510417e-08	-0.0016500651	0.02094386	-0.016594883	383.7732	-257.33997	0	0	1.0	1.5429021	0.0038173466	2640000	25948.658987760544
88	1.3946221	1.1431576	4.038684	-0.08999639	104.96667	161.68538	571.0	0.0	1000.0	72883.0	0.027297003745318352	0.15644601	0.1658535	1.0977647	-0.1508872	11.1492	12.01429	48.30198	-3.727949	-8.138021e-09	-0.0011093098	1.3020833e-07	0.00043134767	0.01289867	-0.0094861975	428.56174	-289.54663	0	0	1.0	1.5424589	0.0015376008	2670000	26231.326966285706
89	1.1533434	1.335197	3.9825823	-0.87289655	47.733334	98.395775	366.0	0.0	1000.0	74315.0	0.027524074074074076	0.12951595	0.16961426	1.0018702	-0.1626952	7.8257337	11.114833	54.670372	-74.402885	-4.0690105e-09	-0.0018850708	-3.6621095e-08	0.0011926352	0.010278861	-0.0074678087	175.2991	-128.30588	0	0	1.0	1.5418687	0.0016192647	2700000	26512.484452962875
90	1.6140734	1.042466	3.5247753	-0.61556464	137.73334	168.06705	773.0	0.0	1000.0	78447.0	0.028735164835164834	0.17874697	0.2262503	1.2388148	-0.27497968	4.82777	8.41638	52.02316	-5.1807146	2.4414062e-08	-0.00025651857	-8.138021e-08	-0.0013397299	0.01721527	-0.013297322	658.94666	-344.07285	0	0	1.0	1.5414538	0.0033804337	2730000	26795.284120559692
91	1.060908	1.1237292	3.092394	-0.79529977	85.03333	126.59212	427.0	0.0	1000.0	80998.0	0.029347101449275364	0.1476079	0.17393614	0.97457874	-0.1842309	14.74806	15.920311	61.464054	-21.929184	-1.525879e-08	-0.0014028524	-1.6276041e-07	-0.001765918	0.01594961	-0.012531928	437.5961	-341.80515	0	0	1.0	1.5409493	0.0011876135	2760000	27077.4844353199
92	1.1649588	1.3855493	4.4789777	-1.0214407	59.1	99.601654	357.0	0.0	1000.0	82771.0	0.029667025089605736	0.114832714	0.16933535	1.0144814	-0.24692744	9.362173	13.951652	62.95695	-7.071085	-1.2207031e-08	-0.0010247497	1.6276042e-08	0.0030828451	0.010839537	-0.008004558	213.9975	-155.40582	0	0	1.0	1.5404755	0.00071190606	2790000	27359.014526844025
93	1.9258819	0.9607234	3.6073062	-0.04610113	93.36667	118.790146	409.0	0.0	1000.0	85572.0	0.03034468085106383	0.21984997	0.22152412	1.1868855	-0.11939728	7.3523574	11.825305	58.7187	-9.386347	1.2207031e-08	-0.0018457072	-2.2786459e-07	-0.0026097004	0.021826059	-0.01704442	395.8663	-248.59578	0	0	1.0	1.5402098	0.0019889046	2820000	27641.558435678482
94	1.4787983	1.3204956	4.7098727	-0.6364613	75.73333	113.45569	413.0	0.0	1000.0	87844.0	0.03082245614035088	0.17720321	0.17648107	1.0329658	-0.23627572	7.85551	10.981483	53.081833	-0.7716094	4.4759116e-08	-0.0008249125	1.6276042e-08	-0.0010812988	0.015619867	-0.0124387	278.64926	-209.8902	0	0	1.0	1.5401461	0.0007103617	2850000	27923.887149333954
95	1.1739484	1.1984093	3.589798	-0.5279198	59.733334	94.58046	329.0	0.0	1000.0	89636.0	0.031123611111111112	0.12586695	0.19176501	1.4784931	-0.18064165	6.768294	10.980569	54.654545	-5.778841	-2.6448568e-08	-0.0008253072	-4.8828124e-08	0.00011144206	0.014899388	-0.011576058	259.9822	-127.121994	0	0	1.0	1.5399969	0.0005934082	2880000	28205.50451016426
96	1.618938	1.2790649	4.2083993	-0.37042674	86.86667	125.58363	450.0	0.0	1000.0	92242.0	0.03169828178694158	0.1687912	0.19125529	1.1251438	-0.19670609	8.409257	9.858824	54.859253	-2.7072182	-3.5603842e-09	-0.001623377	9.765625e-08	-0.0030277749	0.012416937	-0.009143591	263.8982	-175.45403	0	0	1.0	1.5398345	0.0015055639	2910000	28487.086577177048
97	1.6171166	1.1437186	4.122515	-0.48042384	102.066666	120.70486	382.0	0.0	1000.0	95304.0	0.032416326530612244	0.16869523	0.20804366	1.2681481	-0.2111781	12.10817	15.810307	69.968216	-15.580652	4.0690105e-09	-0.0007728231	3.2552084e-08	0.003324707	0.014161091	-0.011187777	439.2902	-262.9166	0	0	1.0	1.5398414	0.0015150215	2940000	28769.599415302277
98	1.2847306	1.0981659	3.0423234	-0.53519624	95.7	102.64637	382.0	0.0	1000.0	98175.0	0.03305555555555555	0.16177928	0.19954462	1.2193294	-0.1733707	10.307282	11.773752	48.925964	-5.2463994	8.138021e-09	-0.0007618327	1.13932295e-07	-0.0029048503	0.01574641	-0.012177992	309.08594	-180.88982	0	0	1.0	1.5397863	0.00095853524	2970000	29052.11676454544
99	1.0034765	1.341292	3.2511926	-0.73878926	87.96667	135.2606	573.0	0.0	1000.0	100814.0	0.033604666666666665	0.0990045	0.19091266	1.0426172	-0.1785984	6.253668	9.394146	56.364994	-9.505505	-2.6448568e-08	-0.0008227722	-4.8828124e-08	0.0018407389	0.009140452	-0.007059861	286.80997	-193.17651	0	0	1.0	1.5395719	0.00046107147	3000000	29333.650559186935
100	1.6595839	1.5032178	4.610602	-0.6893179	88.3	100.75519	324.0	0.0	1000.0	103463.0	0.03414620462046205	0.18011439	0.23754765	1.1480341	-0.2138991	9.063673	12.291709	68.89045	-7.1818466	7.629395e-09	-0.0005332751	-6.510417e-08	0.00038644206	0.017073117	-0.012887729	292.2235	-161.01663	0	0	1.0	1.5391599	0.00065760623	3030000	29617.14250946045
101	1.7806361	1.521792	4.4747763	-0.87821233	125.03333	133.65042	455.0	0.0	1000.0	107214.0	0.03503725490196079	0.20202413	0.23224324	1.4140579	-0.21425915	12.319092	13.927921	76.25983	-6.5894794	5.086263e-09	-0.0009793666	9.765625e-08	0.0012520101	0.024909504	-0.018818317	472.0924	-293.661	0	0	1.0	1.5386076	0.00076425297	3060000	29900.018582582474
102	1.0933588	1.4507219	4.0346375	-1.0611439	103.36667	139.50781	424.0	0.0	1000.0	110315.0	0.03570064724919094	0.122329526	0.2260495	1.2508397	-0.36767	9.3749695	11.263935	64.8604	-12.529002	-1.4241537e-08	-0.0017361877	-8.138021e-08	-0.0019272217	0.015675787	-0.01244134	395.17014	-263.06342	0	0	3.0	1.5381817	0.0023411722	3090000	30183.271419286728
103	2.0114503	1.3042759	3.9286778	-1.3920996	140.86667	116.209785	360.0	0.0	1000.0	114541.0	0.036711858974358975	0.19110036	0.20133418	1.0018083	-0.21487956	14.99159	16.235518	74.35212	-4.5801806	-2.0345052e-09	-0.0010802379	-1.6276042e-08	0.0021719239	0.01693474	-0.011749368	430.1044	-284.28094	0	0	1.0	1.5370712	0.00073460996	3120000	30467.15641951561
104	1.9173245	1.2180072	4.0224338	-0.687416	135.86667	133.86728	501.0	0.0	1000.0	118617.0	0.037656190476190475	0.21414804	0.26025447	1.4371367	-0.21805812	13.568744	14.282043	69.588875	-7.951926	-6.1035155e-09	-0.011207387	-3.2552083e-07	-0.0052612303	0.021022888	-0.016777279	456.23166	-286.58374	0	0	79.0	1.5363255	0.0055567883	3150000	30784.053263425827
105	1.8459325	1.2481247	4.335528	-0.27215618	92.53333	111.139465	412.0	0.0	1000.0	121393.0	0.03817389937106918	0.18237662	0.23220193	1.2556293	-0.16395439	15.273234	14.328496	78.61501	-3.8647184	2.0345052e-09	-0.01324234	8.951823e-08	-0.0007815918	0.014375061	-0.010973034	362.66278	-291.9421	0	0	79.0	1.5059099	0.0059345183	3180000	31100.746075630188
106	2.30419	1.6009789	6.5510764	-0.30734575	133.3	145.3011	513.0	0.0	1000.0	125392.0	0.039062928348909655	0.23236394	0.24362433	1.31114	-0.15349615	8.800115	12.695336	72.98049	-13.080815	-1.2207031e-08	0.0011562867	-1.6276041e-07	-0.0019435221	0.015983626	-0.011682803	519.1008	-405.63303	0	0	4.0	1.4786541	0.008792346	3210000	31385.272916316986
107	2.0769546	1.2955978	4.395172	-1.3214977	137.96666	146.66888	459.0	0.0	1000.0	129531.0	0.039978703703703704	0.20623814	0.23127599	1.3405604	-0.15100779	11.655096	14.840941	83.56419	-13.247597	0.0	0.00035766704	-1.4648438e-07	-0.0012716309	0.018784355	-0.01464076	506.6079	-358.30554	0	0	1.0	1.4770944	0.003387091	3240000	31668.488721609116
108	1.6856111	1.413272	4.574787	-0.7921151	72.666664	88.95067	253.0	0.0	1000.0	131711.0	0.04027859327217125	0.16365062	0.2584466	1.4374459	-0.21912517	14.089275	16.769264	78.621284	-28.042635	-1.6276042e-08	-0.0012933777	0.0	-0.0039658854	0.01215367	-0.009550545	365.5292	-260.79596	0	0	1.0	1.4762166	0.0036904446	3270000	31950.204754829407
109	1.8778684	1.6015034	5.678362	-1.3425193	92.2	135.22804	511.0	0.0	1000.0	134477.0	0.040750606060606064	0.19607002	0.26239097	1.4820545	-0.20969795	6.978528	9.968366	74.182014	-61.892918	-2.0345052e-09	-0.0019290478	-9.765625e-08	-0.0015393555	0.0154959215	-0.011800705	298.42804	-196.15001	0	0	1.0	1.4757185	0.0017517676	3300000	32232.398706436157
110	2.0099058	1.7132069	5.620835	-0.8668787	108.0	127.58892	519.0	0.0	1000.0	137717.0	0.041356456456456456	0.1929536	0.239197	1.1424123	-0.18997025	12.58558	15.453961	79.4252	-4.4141326	4.0690105e-09	-0.0011370494	0.0	-0.0019296224	0.01578129	-0.012030387	427.42572	-291.0157	0	0	1.0	1.4752997	0.0018692914	3330000	32515.75865960121
111	1.752757	1.3741585	4.3316197	-0.896784	106.76667	124.508286	398.0	0.0	1000.0	140920.0	0.04194047619047619	0.19234115	0.21996237	1.489818	-0.18928231	9.52049	11.76203	72.036385	-0.41987813	8.138021e-09	-0.0010896423	0.0	-0.0017416667	0.012946289	-0.009659554	358.9928	-224.41971	0	0	1.0	1.475184	0.0011754434	3360000	32798.71891307831
112	1.7969263	1.3801721	3.8854465	-0.8908068	107.666664	123.699196	441.0	0.0	1000.0	144150.0	0.04252212389380531	0.21054679	0.26426	1.3889298	-0.17635451	10.200107	12.571746	71.06313	-6.230999	-2.2379558e-08	-0.0013723206	2.4414062e-08	-0.002803239	0.018047987	-0.013213984	341.896	-270.77515	0	0	1.0	1.4753705	0.0011509975	3390000	33080.96420955658
113	2.3568332	1.5947526	5.167628	-0.8821515	117.8	158.43745	703.0	0.0	1000.0	147684.0	0.04318245614035088	0.21055609	0.23294444	1.299811	-0.14822896	11.202481	17.109169	85.193405	-5.611622	1.4241537e-08	-0.0007309876	1.3020833e-07	0.0009672526	0.015828416	-0.011610024	474.63614	-329.33032	0	0	1.0	1.4756653	0.0016496328	3420000	33363.85786771774
114	1.9403591	1.5321674	4.819534	-0.9839724	90.76667	111.63562	350.0	0.0	1000.0	150407.0	0.04359623188405797	0.2034447	0.2523381	1.1982319	-0.1861636	12.1618395	13.026805	76.67351	-5.858762	-8.138021e-09	-0.0010831014	4.8828124e-08	-0.006271045	0.014524381	-0.010781564	310.66614	-229.45694	0	0	1.0	1.4757388	0.005397415	3450000	33645.398896455765
115	2.1540616	1.5770717	4.927874	-0.96403986	126.1	154.0161	650.0	0.0	1000.0	154190.0	0.04430747126436781	0.19522314	0.22418909	1.3206396	-0.18972279	14.081753	17.105673	77.22656	-5.780633	0.0	-0.001043514	-1.8717448e-07	0.00059499516	0.014280977	-0.0107999025	507.8888	-390.34528	0	0	1.0	1.4759097	0.0011275447	3480000	33928.043332099915
116	2.3305306	1.3128654	4.9096184	-0.15529789	117.23333	139.39098	541.0	0.0	1000.0	157707.0	0.04493076923076923	0.23267539	0.2510976	1.3490397	-0.15359561	13.589019	15.455907	78.10949	-9.703462	2.6957194e-08	-0.0010312609	2.2786459e-07	0.0020715983	0.011732624	-0.008414752	377.44012	-285.0857	0	0	1.0	1.4759421	0.0027974467	3510000	34210.0297062397
117	2.1004324	1.5239303	5.3919744	-0.43471652	135.13333	158.82333	533.0	0.0	1000.0	161761.0	0.04569519774011299	0.24028645	0.24546826	1.3692853	-0.101550154	10.96947	13.004581	65.833534	-10.534946	-1.4241537e-08	-0.00076588336	6.510417e-08	0.0032442708	0.014861016	-0.01095734	410.6057	-334.20526	0	0	1.0	1.4759314	0.0006974041	3540000	34491.81078219414
118	2.1171768	1.536468	5.1667876	-0.9924085	134.8	163.27919	692.0	0.0	1000.0	165805.0	0.04644397759103641	0.2020154	0.2600115	1.40799	-0.23771922	12.494854	17.29209	85.33056	-5.5635786	-8.138021e-09	-0.00094214885	3.2552084e-08	0.001242806	0.01806429	-0.01403738	623.751	-492.2514	0	0	1.0	1.4759712	0.0027360353	3570000	34773.79459524155
119	1.8710641	1.5412464	4.946637	-0.88423026	124.1	162.9111	601.0	0.0	1000.0	169528.0	0.04709111111111111	0.21792693	0.24304315	1.2119486	-0.20343448	11.963331	15.6004715	92.63373	-1.882806	4.0690105e-09	-0.0012275167	2.0345052e-08	0.0035276408	0.015116198	-0.011490274	500.0451	-372.1001	0	0	1.0	1.475697	0.0010768631	3600000	35055.653848171234
120	2.5458848	1.8295614	6.6428733	-0.6209005	114.73333	136.5125	603.0	0.0	1000.0	172970.0	0.04765013774104683	0.22451647	0.26400208	1.3121457	-0.3064757	12.163448	14.264078	66.87083	-2.828353	-2.5431315e-09	-0.0008685018	1.953125e-07	0.0013161133	0.019874435	-0.015464688	392.55518	-251.94212	0	0	1.0	1.4754725	0.0005323818	3630000	35338.4337747097
121	1.8601823	1.8276491	6.118983	-0.6834495	73.433334	104.86458	323.0	0.0	1000.0	175173.0	0.04786147540983607	0.19527966	0.27350676	1.2858344	-0.17766806	9.858298	11.674397	68.75784	-1.9675956	-1.0172526e-09	-0.00094565534	1.4648438e-07	0.0007384928	0.013300997	-0.009941356	267.75418	-184.77853	0	0	1.0	1.4754887	0.00095565914	3660000	35618.83391904831
122	2.4703972	1.5575544	5.3710876	-0.8882617	93.23333	94.66949	324.0	0.0	1000.0	177970.0	0.04823035230352304	0.24999264	0.26100403	1.4034172	-0.1551887	9.669146	11.588956	59.654778	-1.9339997	-2.0345052e-09	-0.00071965385	-6.510417e-08	-0.0068121743	0.015533502	-0.011935718	232.37949	-146.53392	0	0	1.0	1.4755692	0.0026115167	3690000	35899.11175441742
123	2.1594987	1.4333682	4.6398573	-0.7629192	125.7	130.4817	440.0	0.0	1000.0	181741.0	0.04885510752688172	0.23433603	0.2227091	1.1002357	-0.1514334	13.23177	15.16473	86.70277	-2.9826431	2.0345052e-09	-0.0012522541	0.0	-0.0006954102	0.016080823	-0.012329969	302.05658	-224.44978	0	0	1.0	1.4756641	0.002339558	3720000	36182.02152109146
