Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
38	4.727295	4.5395117	16.954628	-2.5065331	18.55	35.218567	109.0	0.0	1000.0	17354.0	0.02224871794871795	1.681275	2.0946932	22.6723	-7.487245	2.5011759	2.6234543	27.64261	-5.386521	0.010283699	-0.11583062	0.06145238	-0.16281024	5.8270526	-4.766304	24.841038	-16.170979	0.5386014	0.00070655346	0.2444792	0.0	1.8777449	0.009242089	780000.0	4333.277631521225
39	5.0614076	2.4827344	8.745594	-1.1305857	35.4	49.190853	148.0	0.0	1000.0	18062.0	0.0225775	0.7907686	0.7624827	7.792658	-4.176386	2.1100626	2.4054785	17.02121	-5.5432415	-0.012030158	-0.05414319	0.0033863112	0.019606788	0.89112246	-0.4976017	36.25594	-19.695612	0.53930795	0.0031322837	0.45766658	0.0	1.8976285	0.008675462	800000.0	4441.388130903244
40	10.161047	23.056334	109.24469	-0.74031734	38.7	45.096676	137.0	0.0	1000.0	18836.0	0.022970731707317074	0.5190242	0.64606005	12.066726	-8.373197	3.451372	2.6273062	21.960428	-4.8460965	-0.045823026	-0.16929053	-0.14909002	-0.46831685	26.668589	-13.806247	33.988983	-20.724302	0.54244024	0.0060358644	0.20755923	0.0	1.9056702	0.009117539	820000.0	4552.540176391602
41	4.9397655	3.3217819	11.600945	-0.21522352	23.0	38.716923	129.0	0.0	1000.0	19296.0	0.02297142857142857	0.9480455	1.5044516	25.951803	-10.022056	3.5235622	2.7311497	19.67247	-4.5813684	-0.019042047	-0.03490925	0.058353666	-0.09732111	2.732034	-2.268423	25.588577	-13.890411	0.5484761	0.005047381	0.46083722	0.0	1.9140409	0.009305714	840000.0	4662.563114404678
42	5.780974	4.6776447	12.621445	-3.008065	34.1	49.9889	127.0	0.0	1000.0	19978.0	0.023230232558139535	0.5601206	0.6532023	12.204771	-4.237038	3.2476587	2.5849957	23.982761	-5.6601353	-0.0017591715	-0.03276334	0.033995517	-0.054847825	0.80413324	-0.27434438	34.08923	-16.837439	0.5535235	0.0067830086	0.5673228	0.0	1.9044223	0.009249318	860000.0	4772.952935934067
43	4.5446177	3.4586976	12.178397	-0.32211152	31.45	42.182312	125.0	0.0	1000.0	20607.0	0.023417045454545454	0.5087581	0.62453985	8.914864	-4.762121	3.0457473	2.5916903	16.97956	-5.8062105	0.86051166	-0.7618008	2.9596102	-2.5335424	0.47174352	-0.16367774	30.093838	-18.844967	0.5603065	0.007781923	0.015728615	0.0	1.8757231	0.008556683	880000.0	4884.351477146149
44	6.7676697	3.3902068	11.10087	-1.761487	28.5	36.616253	123.0	0.0	1000.0	21177.0	0.02353	0.51466036	0.58725446	10.888455	-2.7095177	3.6624124	3.0253217	17.720636	-6.031669	-0.0036964247	-0.0284672	-0.024922967	-0.041501917	0.6439966	-0.1517674	30.733925	-18.707598	0.5680884	0.008017778	0.65116954	0.0	1.884767	0.009083297	900000.0	5003.923293352127
45	10.331081	24.672798	116.15751	-3.8865778	39.85	44.975853	128.0	0.0	1000.0	21974.0	0.023884782608695653	0.64519894	0.59224576	8.914018	-2.9540637	2.8271186	2.2681532	14.89707	-4.4339848	-0.04529386	-0.13520876	-0.1274009	-0.33553946	25.456572	-16.516048	37.743347	-22.286125	0.5761062	0.010846317	0.18237567	0.0	1.8899505	0.009212697	920000.0	5124.033936023712
46	6.7934084	2.8062077	12.980156	2.8642807	35.95	39.47211	111.0	0.0	1000.0	22693.0	0.02414148936170213	0.81813526	1.3593237	28.85013	-4.500555	3.8450696	2.7437563	19.349545	-6.3254557	0.013168561	-0.032567922	0.0021662954	-0.059223264	1.8264797	-1.4862424	29.500511	-15.969742	0.5869525	0.012593329	0.5172982	0.0	1.9152702	0.009258597	940000.0	5231.61460185051
47	7.0470095	4.6930466	14.238463	-4.8006735	32.6	36.48342	104.0	0.0	1000.0	23345.0	0.024317708333333334	0.7291093	0.5731999	6.9062324	-9.532846	3.734518	2.6173935	17.069937	-5.4814	0.35192227	-0.33720142	0.6889418	-0.78596795	0.85550153	-0.28212932	32.70759	-19.729061	0.59954584	0.013485193	0.017732378	0.0	1.8966131	0.008819386	960000.0	5337.898320436478
