Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
14	0.36833256	1.5110275	3.7729554	-2.623219	292.5	991.5839	4570.0	0.0	1000.0	235730.0	0.7857666666666666	0.08947816	0.36845762	4.7618346	-3.3157096	80.7543	9.9786005	85.97618	-61.38232	-4.577637e-09	-0.012348046	7.8125e-07	-0.042932034	0.22534937	-0.073271245	14242.972	-2868.2715	0	0	1.6016915	0.0	1.8245443	0.008433505	300000.0	3733.086629152298
15	0.98370206	1.4534631	3.4158862	-1.335757	395.0	1242.419	5270.0	0.0	1000.0	243630.0	0.76134375	0.030041214	0.26945162	11.094577	-2.971103	26.784813	20.127892	80.106255	-42.548218	0.0	-0.011168006	-3.90625e-07	0.04841719	0.18520892	-0.058639303	16560.035	-512.3115	0	0	1.8338276	0.0	1.8200223	0.009184138	320000.0	3981.742482662201
16	0.24732347	2.3681304	4.800353	-6.2502537	461.0	1369.3134	5940.0	0.0	1000.0	252850.0	0.7436764705882353	0.08498026	0.35832444	18.291616	-2.552294	42.512276	18.869026	68.42173	-48.664448	6.866455e-09	-0.010295779	-1.3671875e-06	0.02445918	0.2787353	-0.08367878	21371.586	-404.0332	0	0	1.8981783	0.0	1.8268228	0.008779439	340000.0	4231.524329423904
17	5.223796	23.50007	107.27138	-4.5060763	1360.0	2190.4382	6570.0	0.0	1000.0	280050.0	0.7779166666666667	0.02934693	0.2718213	2.5310738	-4.1786957	45.9218	19.767675	70.37247	-62.814053	3.0517577e-09	-0.010838803	3.90625e-07	0.034860548	25.793211	-13.078185	76003.42	-5722.6484	0	0	2.110884	0.0	1.8574009	0.008461247	360000.0	4482.030621290207
18	0.6433583	2.1030407	3.2919598	-4.47205	489.5	1294.884	4730.0	0.0	1000.0	289840.0	0.7627368421052632	0.31551188	1.3863357	25.030132	-21.597363	92.67005	12.945969	102.849976	-76.55456	6.1035155e-09	-0.01234328	5.859375e-07	-0.05096836	2.1900263	-1.9179221	23803.535	-2378.629	0	0	1.5255404	0.0	1.8313482	0.009911715	380000.0	4733.449005126953
19	0.5948132	2.092572	4.94047	-3.3855708	488.5	836.85284	2840.0	0.0	1000.0	299610.0	0.749025	0.046077937	0.26849133	7.979781	-6.1423454	55.013	27.760828	95.70068	-65.16589	1.5258789e-09	-0.011138028	-2.4414064e-07	0.08656567	0.26108187	-0.05669035	15531.91	-1455.958	0	0	1.7313792	0.0	1.8209511	0.008947843	400000.0	4987.030646562576
20	1.0414906	1.4916818	3.997118	-1.478332	993.0	1786.9445	6480.0	0.0	1000.0	319470.0	0.7606428571428572	0.06548336	0.2941797	2.7659748	-5.958174	50.502094	6.3778186	91.68085	-19.526815	-9.155274e-09	-0.010595728	1.171875e-06	-0.103418164	0.24396506	-0.05027719	40998.16	-2893.7188	0	0	1.8326613	0.0	1.7991421	0.008605888	420000.0	5239.454784631729
21	0.9614787	1.869754	3.746984	-3.604123	327.0	649.82385	2230.0	0.0	1000.0	326010.0	0.7409318181818182	0.11387952	0.32963085	12.625631	-3.8785777	82.96984	20.022493	114.80597	-93.342545	-3.8146974e-09	-0.010594286	0.0	-0.044567578	0.2464397	-0.053637907	10510.556	-3113.5205	0	0	1.7877533	0.0	1.8122902	0.009029182	440000.0	5486.781331062317
22	-0.697454	1.988949	3.5519261	-4.465959	733.0	1323.7751	4470.0	0.0	1000.0	340670.0	0.7405869565217391	0.13082075	0.28217354	4.5581417	-4.343768	39.455074	19.17441	109.87134	-56.208916	-2.2888184e-08	-0.011180724	3.90625e-07	-0.02913379	0.26665565	-0.08535762	29267.828	-1959.5078	0	0	1.7736697	0.0	1.8136787	0.009121945	460000.0	5736.322991371155
23	5.053732	22.852875	104.380394	-3.116147	920.5	1524.7146	4680.0	0.0	1000.0	359080.0	0.7480833333333333	-0.00016943512	0.68541515	38.76467	-1.68978	69.277054	20.955812	116.06758	-17.971766	3.0517577e-09	-0.012642816	-9.765625e-07	-0.023072267	22.573471	-15.107086	39013.875	-1731.7148	0	0	1.7547654	0.0	1.8158009	0.009651275	480000.0	5987.56233215332
24	6.8571014	23.29559	108.02294	-2.1508012	820.0	1704.1273	5950.0	0.0	1000.0	375480.0	0.75096	0.46273017	1.9950184	55.907646	-4.307973	73.7214	27.578907	125.569214	-13.597602	-7.629395e-09	-0.011871544	-1.5625e-06	-0.19591406	23.717121	-10.93452	35108.414	-1364.3555	0	0	1.767618	0.0	1.7832112	0.009052131	500000.0	6239.759712457657
25	0.87134284	2.118692	3.7103581	-4.3898554	676.0	1994.4105	9030.0	0.0	1000.0	389000.0	0.7480769230769231	0.47341332	0.7932055	20.398819	-5.052466	69.785904	27.157955	135.059	-38.206818	-1.2397766e-08	-0.01025522	0.0	-0.055971876	1.0137019	-0.72164494	48490.12	-2275.504	0	0	1.7881023	0.0	1.784275	0.009247778	520000.0	6494.610627174377
26	6.3085184	22.900192	105.84165	-1.4621226	1319.5	2047.7755	7390.0	0.0	1000.0	415390.0	0.7692407407407408	0.31824487	1.9974252	68.84638	-9.981019	68.43746	32.451885	138.2819	-95.71067	3.0517577e-09	-0.012050372	7.8125e-07	-0.08789297	17.39954	-11.222811	59232.5	-5208.793	0	0	1.3737793	0.0	1.7843473	0.008535165	540000.0	6744.093348503113
27	-0.03016299	1.4537418	4.2396717	-2.3221092	168.5	734.47437	3370.0	0.0	1000.0	418760.0	0.7477857142857143	0.54671836	2.7156289	71.35553	-13.105197	97.892426	49.116123	157.69499	-79.3009	1.5258789e-09	-0.016500695	8.7890623e-07	-0.0779793	7.544495	-7.3272834	14130.141	-6913.0405	0	0	1.0619086	0.0	1.799207	0.008372697	560000.0	6992.294568300247
28	1.2481694	1.4037577	4.252791	-1.5467647	260.5	474.97864	1760.0	0.0	1000.0	423970.0	0.7309827586206896	0.052212548	0.200644	1.5467825	-3.2838976	25.717829	19.258144	158.9369	-54.987724	7.4386595e-09	-0.011143289	-5.859375e-07	-0.0199	0.23104037	-0.04429008	5217.6494	-478.2456	0	0	1.8099402	0.0	1.7872671	0.009140351	580000.0	7242.246193885803
29	0.9988842	1.8460732	5.281928	-2.4966366	938.0	1638.2081	5270.0	0.0	1000.0	442730.0	0.7378833333333333	0.077685416	0.21939798	1.1842088	-8.520746	24.454447	23.149664	139.67564	-49.79534	8.535385e-09	-0.0105726095	-7.8125e-07	0.018935937	0.25057596	-0.027148962	40185.434	-6128.3125	0	0	1.8362981	0.0	1.8071642	0.008911444	600000.0	7493.637985944748
