Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
34	-229.1149	118.41824	-62.860424	-525.1744	835.5	1346.5232	4490.0	0.0	1000.0	607430.0	0.8677571428571429	-22.979591	7.537724	3.027196	-50.194748	138.86595	13.926389	152.15988	25.053099	2.4414062e-08	-0.012893634	-2.2460938e-06	-0.2180872	144.9879	-60.550514	47507.832	-2831.3555	0	0	1.5347792	0.0	1.8002745	0.009298466	700000.0	6793.399196147919
35	-248.00713	117.25635	-61.362076	-488.642	1812.0	1912.1758	5890.0	0.0	1000.0	643670.0	0.8939861111111111	-22.668158	9.416997	3.334626	-55.11469	91.07672	19.189306	142.65382	-56.581196	-9.155274e-09	-0.014413742	2.9296875e-06	0.038879886	119.89065	-59.49671	80402.64	-8764.406	0	0	1.3838459	0.0	1.8109574	0.009032384	720000.0	6987.607826471329
36	-199.14926	129.42525	15.393284	-573.82245	1087.0	1188.7686	3870.0	0.0	1000.0	665410.0	0.8992027027027027	-22.780548	8.789588	3.051186	-53.17039	161.47533	7.399411	173.38548	54.839874	-1.2207031e-08	-0.013984281	-1.171875e-06	-0.1650496	196.4093	-104.52853	36973.562	-2327.0547	0	0	1.4827439	0.0	1.836252	0.009311116	740000.0	7181.394991397858
37	-235.38435	95.22586	-47.25127	-396.7876	1481.5	1893.5767	6770.0	0.0	1000.0	695040.0	0.9145263157894736	-20.721054	8.269151	8.452685	-60.97898	132.13077	12.602022	160.52112	-8.406076	6.1035155e-09	-0.013730615	7.8125e-07	0.0097445315	112.55111	-62.885517	65078.387	-3085.0742	0	0	1.4671128	0.0	1.8602071	0.009117185	760000.0	7374.530119419098
38	-223.84673	105.944336	-94.546585	-576.7158	1017.5	1223.2288	4310.0	0.0	1000.0	715390.0	0.9171666666666667	-22.24918	7.610491	3.3756092	-47.98547	128.88942	41.301373	171.51797	-109.04569	-3.0517577e-09	-0.013369868	2.734375e-06	0.06845332	150.27463	-77.08314	34331.977	-2147.7012	0	0	1.4907626	0.0	1.8573474	0.009286242	780000.0	7569.4302752017975
39	-253.05977	132.45016	-62.80369	-492.98846	1262.5	1684.1552	4940.0	0.0	1000.0	740640.0	0.9258	-22.722315	7.9114485	2.8623924	-56.028027	109.88833	30.468204	170.0132	-19.278784	1.2207031e-08	-0.015101056	7.8125e-07	-0.22488828	211.83446	-90.40841	61375.66	-4121.1055	0	0	1.3584559	0.0	1.8745606	0.008985086	800000.0	7763.9115262031555
40	-285.36826	111.95372	-99.2858	-574.9591	1222.0	1785.2579	5300.0	0.0	1000.0	765080.0	0.9330243902439025	-26.749105	9.028008	4.732314	-59.82995	120.43576	45.15081	178.9555	-65.72038	4.577637e-09	-0.0148405135	7.8125e-07	0.11374062	138.12428	-68.10973	55931.617	-5277.1914	0	0	1.3316429	0.0	1.8820069	0.008770527	820000.0	7959.180420875549
41	-211.6561	104.00931	-34.92637	-371.15268	729.0	1106.0193	3220.0	0.0	1000.0	779660.0	0.9281666666666667	-25.156086	8.130671	3.2268517	-55.115986	111.0978	35.850933	181.53766	-73.12108	1.6784668e-08	-0.014326892	1.4648438e-07	0.00055952143	176.11415	-80.71556	28810.902	-4239.885	0	0	1.4134556	0.0	1.8846225	0.009479877	840000.0	8152.506723403931
42	-257.0846	145.94727	-63.649918	-654.6852	1199.0	1729.5458	5500.0	0.0	1000.0	803640.0	0.9344651162790698	-21.763659	8.914668	12.1419735	-56.532574	74.6931	29.457424	181.09135	-17.186007	-3.0517577e-09	-0.013451633	1.2695313e-06	-0.081848145	249.635	-159.92264	57563.7	-7126.0547	0	0	1.5333582	0.0	1.8889332	0.009201078	860000.0	8346.020250558853
43	-271.21826	127.77983	-59.03119	-487.41577	1027.0	1008.1621	3340.0	0.0	1000.0	824180.0	0.9365681818181818	-25.928257	9.976012	5.7200084	-68.037125	112.55495	41.315624	189.07887	-40.81192	0.0	-0.014014198	3.90625e-07	-0.015625	188.7357	-100.60714	29948.695	-5051.0566	0	0	1.425401	0.0	1.8918185	0.008546805	880000.0	8539.577685832977
44	-232.50522	145.40016	37.400265	-642.2585	844.5	1261.0768	4540.0	0.0	1000.0	841070.0	0.9345222222222223	-25.869322	10.790069	12.216894	-68.38721	101.18083	36.567936	192.80492	-25.090103	-4.577637e-09	-0.013442326	5.859375e-07	0.035128713	203.31406	-106.150696	40777.28	-7895.4883	0	0	1.4947633	0.0	1.8837993	0.009575506	900000.0	8732.880520820618
45	-239.60132	173.38971	-3.5979788	-698.101	1581.5	1566.2609	5020.0	0.0	1000.0	872700.0	0.9485869565217391	-23.71582	11.870107	16.848307	-64.451935	76.650764	44.65233	200.4258	-38.39438	0.0	-0.013455023	1.5625e-06	-0.036011327	299.0449	-166.61166	61187.066	-12148.652	0	0	1.5029999	0.0	1.8849146	0.009311109	920000.0	8927.875883579254
46	-244.7656	125.2367	-36.76806	-520.4862	1491.5	1775.6724	6320.0	0.0	1000.0	902530.0	0.9601382978723404	-22.294046	11.87467	22.682392	-77.302536	134.21968	47.809875	208.49944	-19.99116	1.2207031e-08	-0.014439752	7.8125e-07	0.12121836	209.77922	-115.58064	73462.49	-8360.82	0	0	1.3832455	0.0	1.8628155	0.00892778	940000.0	9121.629687547684
47	-140.16411	114.253494	30.598341	-371.2404	1012.0	1323.3881	4220.0	0.0	1000.0	922770.0	0.96121875	-20.30576	10.440742	31.367655	-60.122272	136.17316	48.75292	218.76875	-36.882153	-3.0517577e-09	-0.015765654	-1.953125e-06	0.1025205	289.44275	-161.77243	39268.188	-5387.0977	0	0	1.3848096	0.0	1.8763037	0.009595459	960000.0	9314.953921318054
48	-207.42839	124.44391	-2.176619	-477.47388	1091.5	1395.6514	4520.0	0.0	1000.0	944600.0	0.9638775510204082	-16.420263	11.912201	41.921474	-70.4944	100.91035	44.770992	221.81346	-17.380957	9.155274e-09	-0.0125311315	3.90625e-07	0.022606054	246.829	-140.04462	39237.406	-6735.6133	0	0	1.605357	0.0	1.8754778	0.009337346	980000.0	9508.61149764061
